model,sample_index,image_id,true_label,target_label,clean_pred,adv_pred,stored_attack_success,quantized_attack_success,dinov3_similarity,dinov3_distance,idsim_similarity,idsim_distance,clean_path,attack_path,source_prompt,prompt_correct_labels,prompt_correct_label_names,prompt_label_match,prompt_corrected_success
vim-small,803,c663670c06c06ea4,908,902,908,980,True,True,0.9154958724975586,0.0845041275024414,0.767231822013855,0.23276817798614502,data/nips2017/images/c663670c06c06ea4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0803/images/final_selected.png,a photo of wing in the background,[908],"[""wing""]",False,True
vim-small,804,c819099fed6f0d73,961,776,961,964,True,True,0.8654310703277588,0.1345689296722412,0.8229063153266907,0.17709368467330933,data/nips2017/images/c819099fed6f0d73.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0804/images/final_selected.png,add gentle steam,[],[],False,True
vim-small,805,c8231978dc765004,471,740,471,866,True,True,0.8199173212051392,0.18008267879486084,0.3453722596168518,0.6546277403831482,data/nips2017/images/c8231978dc765004.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0805/images/final_selected.png,coated in verdigris,[],[],False,True
vim-small,807,ca50e3535eb6396c,555,928,555,974,True,True,0.9128293991088867,0.08717060089111328,0.9069945812225342,0.09300541877746582,data/nips2017/images/ca50e3535eb6396c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0807/images/final_selected.png,add light drizzle,[],[],False,True
vim-small,808,cb63df64516985c1,634,771,634,947,True,True,0.16486893594264984,0.8351310640573502,0.4435194432735443,0.5564805567264557,data/nips2017/images/cb63df64516985c1.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0808/images/final_selected.png,place in open field,[],[],False,True
vim-small,810,cbaff3255afbe83f,560,852,560,701,True,True,0.8139578104019165,0.1860421895980835,0.2677649259567261,0.7322350740432739,data/nips2017/images/cbaff3255afbe83f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0810/images/final_selected.png,coated in rough canvas,[],[],False,True
vim-small,811,cbcb7444cc827812,762,785,762,736,True,True,0.8621373772621155,0.13786262273788452,0.7396581172943115,0.2603418827056885,data/nips2017/images/cbcb7444cc827812.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0811/images/final_selected.png,a photo of restaurant in the background,[762],"[""restaurant""]",False,True
vim-small,812,cc8d850717026796,661,790,661,974,True,True,0.9131908416748047,0.08680915832519531,0.7596215009689331,0.2403784990310669,data/nips2017/images/cc8d850717026796.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0812/images/final_selected.png,introduce light mist,[],[],False,True
vim-small,813,cc13c2bc5cdd1f44,559,740,559,532,True,True,0.9038854837417603,0.09611451625823975,0.8778564929962158,0.12214350700378418,data/nips2017/images/cc13c2bc5cdd1f44.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0813/images/final_selected.png,add soft morning mist,[],[],False,True
vim-small,814,cc283b8f7f46fbf0,573,961,573,525,True,True,0.6906473636627197,0.3093526363372803,0.813217043876648,0.18678295612335205,data/nips2017/images/cc283b8f7f46fbf0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0814/images/final_selected.png,a photo of go-kart in the background,[573],"[""go-kart""]",False,True
vim-small,815,cc43200264a62126,980,589,980,970,True,True,0.6200405359268188,0.37995946407318115,0.73377925157547,0.26622074842453003,data/nips2017/images/cc43200264a62126.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0815/images/final_selected.png,change lighting to late afternoon,[],[],False,True
vim-small,816,ccbcaf10176e78e0,922,857,922,692,True,True,0.578603982925415,0.42139601707458496,0.6256467700004578,0.37435322999954224,data/nips2017/images/ccbcaf10176e78e0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0816/images/final_selected.png,covered in parchment texture,[],[],False,True
vim-small,817,cd2d2889ef7ac51c,923,606,923,762,True,True,0.8039583563804626,0.19604164361953735,0.7960580587387085,0.2039419412612915,data/nips2017/images/cd2d2889ef7ac51c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0817/images/final_selected.png,shift to rustic kitchen,[],[],False,True
vim-small,820,cebd45d7200f6111,70,946,70,600,True,True,0.39165154099464417,0.6083484590053558,0.3204815089702606,0.6795184910297394,data/nips2017/images/cebd45d7200f6111.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0820/images/final_selected.png,coated in pale dust,[],[],False,True
vim-small,821,cec46dbd1fa3473a,897,245,897,534,True,True,0.8120042085647583,0.1879957914352417,0.7991930842399597,0.20080691576004028,data/nips2017/images/cec46dbd1fa3473a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0821/images/final_selected.png,shift to twilight setting,[],[],False,True
vim-small,822,cfab8f880da31ad8,540,307,540,517,True,True,0.9136148691177368,0.08638513088226318,0.7064530849456787,0.2935469150543213,data/nips2017/images/cfab8f880da31ad8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0822/images/final_selected.png,coated in oxidized copper,[],[],False,True
vim-small,823,d0c6c29954f0380b,430,95,430,974,True,True,0.8628221750259399,0.13717782497406006,0.7974300384521484,0.20256996154785156,data/nips2017/images/d0c6c29954f0380b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0823/images/final_selected.png,introduce light drizzle,[],[],False,True
vim-small,824,d0fe8afb55c3c7cd,497,777,497,483,True,True,0.7876155972480774,0.2123844027519226,0.5886837244033813,0.41131627559661865,data/nips2017/images/d0fe8afb55c3c7cd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0824/images/final_selected.png,covered in aged stone,[],[],False,True
vim-small,825,d1a723656dc08b5e,821,813,821,718,True,True,0.7920850515365601,0.20791494846343994,0.5956500768661499,0.4043499231338501,data/nips2017/images/d1a723656dc08b5e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0825/images/final_selected.png,a photo of steel arch bridge in the background,[821],"[""steel arch bridge""]",False,True
vim-small,826,d02adcb9140880a1,915,782,915,672,True,True,0.5010278820991516,0.4989721179008484,0.5202831625938416,0.47971683740615845,data/nips2017/images/d02adcb9140880a1.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0826/images/final_selected.png,place in alpine meadow,[],[],False,True
vim-small,827,d2cc2eabfc7bf54a,555,720,555,609,True,True,0.8475977778434753,0.15240222215652466,0.8403890132904053,0.15961098670959473,data/nips2017/images/d2cc2eabfc7bf54a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0827/images/final_selected.png,place in open field,[],[],False,True
vim-small,828,d2d2b255935f0aae,947,431,947,83,True,True,0.8609032034873962,0.13909679651260376,0.6361333727836609,0.3638666272163391,data/nips2017/images/d2d2b255935f0aae.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0828/images/final_selected.png,shift to dry grassland,[],[],False,True
vim-small,829,d2d6ae6e0b8a0c31,985,600,985,883,True,True,0.4131282567977905,0.5868717432022095,0.4468057155609131,0.5531942844390869,data/nips2017/images/d2d6ae6e0b8a0c31.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0829/images/final_selected.png,coated in pale silk,[],[],False,True
vim-small,830,d3a88c50958b1b5f,976,999,976,972,True,True,0.8499813079833984,0.15001869201660156,0.7964564561843872,0.2035435438156128,data/nips2017/images/d3a88c50958b1b5f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0830/images/final_selected.png,introduce soft haze,[],[],False,True
vim-small,832,d4c817db6be62b71,94,163,94,380,True,True,0.5624432563781738,0.43755674362182617,0.8379657864570618,0.16203421354293823,data/nips2017/images/d4c817db6be62b71.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0832/images/final_selected.png,shift to dense foliage,[],[],False,True
vim-small,833,d5d5f843f100328c,885,537,885,696,True,True,0.6319156885147095,0.3680843114852905,0.6637717485427856,0.33622825145721436,data/nips2017/images/d5d5f843f100328c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0833/images/final_selected.png,introduce light drizzle,[],[],False,True
vim-small,834,d6d42f8a1f6b4460,665,373,665,870,True,True,0.6609076261520386,0.3390923738479614,0.7004199624061584,0.29958003759384155,data/nips2017/images/d6d42f8a1f6b4460.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0834/images/final_selected.png,a photo of moped in the background,[665],"[""moped""]",False,True
vim-small,835,d6d192c5786f29f5,472,829,472,974,True,True,0.8455301523208618,0.15446984767913818,0.8707417249679565,0.12925827503204346,data/nips2017/images/d6d192c5786f29f5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0835/images/final_selected.png,add light mist rising,[],[],False,True
vim-small,836,d6eac6858474111c,322,249,322,326,True,True,0.8942593932151794,0.10574060678482056,0.8248646259307861,0.17513537406921387,data/nips2017/images/d6eac6858474111c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0836/images/final_selected.png,shift to twilight glow,[],[],False,True
vim-small,837,d7c1d1632cf0acc7,403,872,403,536,True,True,0.928665041923523,0.07133495807647705,0.8721052408218384,0.12789475917816162,data/nips2017/images/d7c1d1632cf0acc7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0837/images/final_selected.png,change lighting to dusk,[],[],False,True
vim-small,838,d7c8008bf74f2324,814,671,814,472,True,True,0.4465164840221405,0.5534835159778595,0.747632622718811,0.25236737728118896,data/nips2017/images/d7c8008bf74f2324.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0838/images/final_selected.png,place in calm bay,[],[],False,True
vim-small,840,d7d8fc1442a82a8e,21,845,21,94,True,True,0.5941826701164246,0.40581732988357544,0.5963171720504761,0.4036828279495239,data/nips2017/images/d7d8fc1442a82a8e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0840/images/final_selected.png,coated in dark moss,[],[],False,True
vim-small,841,d7de327bbf412965,489,659,489,573,True,True,0.897517740726471,0.10248225927352905,0.8636189699172974,0.13638103008270264,data/nips2017/images/d7de327bbf412965.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0841/images/final_selected.png,place scene near gravel lot,[],[],False,True
vim-small,842,d7ffed8f21024a14,751,921,751,817,True,True,0.7329176664352417,0.2670823335647583,0.5045991539955139,0.4954008460044861,data/nips2017/images/d7ffed8f21024a14.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0842/images/final_selected.png,wrapped in metallic silver,[],[],False,True
vim-small,844,d9da4e5ef53d5e8b,640,486,640,559,True,True,0.0774136632680893,0.9225863367319107,0.49627262353897095,0.503727376461029,data/nips2017/images/d9da4e5ef53d5e8b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0844/images/final_selected.png,place in cobblestone alley,[],[],False,True
vim-small,846,d12aad0d18252b40,324,38,324,958,True,True,0.20002171397209167,0.7999782860279083,0.3745300769805908,0.6254699230194092,data/nips2017/images/d12aad0d18252b40.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0846/images/final_selected.png,place in sunlit meadow,[],[],False,True
vim-small,848,d23fd2119c4f5dec,328,122,328,973,True,True,0.46210694313049316,0.5378930568695068,0.40769055485725403,0.592309445142746,data/nips2017/images/d23fd2119c4f5dec.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0848/images/final_selected.png,dim the ambient light,[],[],False,True
vim-small,849,d25df1a8259d3fdf,160,832,160,568,True,True,0.7826768159866333,0.2173231840133667,0.6583483219146729,0.34165167808532715,data/nips2017/images/d25df1a8259d3fdf.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0849/images/final_selected.png,coated in fine velvet,[885],"[""velvet""]",False,True
vim-small,850,d0029b3675b792ae,789,901,789,501,True,True,0.3496135473251343,0.6503864526748657,0.7964054942131042,0.20359450578689575,data/nips2017/images/d0029b3675b792ae.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0850/images/final_selected.png,place in sunlit courtyard,[],[],False,True
vim-small,851,d34c51d7523e9c0f,646,654,646,975,True,True,0.7806748747825623,0.21932512521743774,0.7015737295150757,0.2984262704849243,data/nips2017/images/d34c51d7523e9c0f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0851/images/final_selected.png,a photo of maze in the background,[646],"[""maze""]",False,True
vim-small,853,d051e0bd46125123,668,775,668,908,True,True,0.8401936292648315,0.15980637073516846,0.8295071721076965,0.17049282789230347,data/nips2017/images/d051e0bd46125123.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0853/images/final_selected.png,add soft morning mist,[],[],False,True
vim-small,854,d67b326ef48bb7b7,873,545,873,698,True,True,0.7653990983963013,0.23460090160369873,0.5670027136802673,0.43299728631973267,data/nips2017/images/d67b326ef48bb7b7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0854/images/final_selected.png,covered in aged patina,[],[],False,True
vim-small,855,d72f34526e12fd83,441,324,441,706,True,True,0.3237203359603882,0.6762796640396118,0.49965110421180725,0.5003488957881927,data/nips2017/images/d72f34526e12fd83.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0855/images/final_selected.png,place in sunlit patio,[706],"[""patio""]",True,False
vim-small,856,d77af00930283f4b,900,648,900,476,True,True,0.9439139366149902,0.056086063385009766,0.9279161691665649,0.07208383083343506,data/nips2017/images/d77af00930283f4b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0856/images/final_selected.png,change lighting to dusk,[],[],False,True
vim-small,857,d97c1f3f1c211d1a,978,466,978,327,True,True,0.1126762181520462,0.8873237818479538,0.36297470331192017,0.6370252966880798,data/nips2017/images/d97c1f3f1c211d1a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0857/images/final_selected.png,covered in warm sand,[],[],False,True
vim-small,858,d392f0639c17f396,807,589,807,854,True,True,0.8127596974372864,0.18724030256271362,0.7578045725822449,0.24219542741775513,data/nips2017/images/d392f0639c17f396.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0858/images/final_selected.png,change lighting to dusk,[],[],False,True
vim-small,859,d531a31add433f46,763,768,763,846,True,True,0.8156850337982178,0.18431496620178223,0.8346434831619263,0.16535651683807373,data/nips2017/images/d531a31add433f46.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0859/images/final_selected.png,place in dimly lit display,[],[],False,True
vim-small,860,d741b583a123562b,320,791,320,75,True,True,0.8829498291015625,0.1170501708984375,0.8937874436378479,0.1062125563621521,data/nips2017/images/d741b583a123562b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0860/images/final_selected.png,add light mist,[],[],False,True
vim-small,861,d959fd91192d5717,628,595,628,833,True,True,0.7640900611877441,0.23590993881225586,0.703619122505188,0.296380877494812,data/nips2017/images/d959fd91192d5717.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0861/images/final_selected.png,a photo of liner in the background,[628],"[""liner""]",False,True
vim-small,862,d1709eec353a6f93,296,555,296,208,True,True,0.711357593536377,0.28864240646362305,0.5573363304138184,0.44266366958618164,data/nips2017/images/d1709eec353a6f93.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0862/images/final_selected.png,coated in wet sheen,[],[],False,True
vim-small,863,d3551db0b83c8fc0,617,323,617,487,True,True,0.6332412958145142,0.36675870418548584,0.8550563454627991,0.14494365453720093,data/nips2017/images/d3551db0b83c8fc0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0863/images/final_selected.png,place in bright atrium,[],[],False,True
vim-small,864,d6887e8d19a06139,562,44,562,698,True,True,0.9593576192855835,0.040642380714416504,0.8765745162963867,0.12342548370361328,data/nips2017/images/d6887e8d19a06139.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0864/images/final_selected.png,coated in aged marble,[],[],False,True
vim-small,865,d7984e6e1a51b3c4,517,936,517,821,True,True,0.6803193092346191,0.31968069076538086,0.8638110756874084,0.13618892431259155,data/nips2017/images/d7984e6e1a51b3c4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0865/images/final_selected.png,place in open field,[],[],False,True
vim-small,866,d46216d31908163e,895,784,895,471,True,True,0.9303852319717407,0.06961476802825928,0.9195486307144165,0.0804513692855835,data/nips2017/images/d46216d31908163e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0866/images/final_selected.png,a photo of warplane in the background,[895],"[""warplane""]",False,True
vim-small,867,d158837db31ed892,518,803,518,670,True,True,0.5609604716300964,0.43903952836990356,0.8619964122772217,0.13800358772277832,data/nips2017/images/d158837db31ed892.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0867/images/final_selected.png,add light mist,[],[],False,True
vim-small,868,d204464fcf15ad99,299,268,299,82,True,True,0.41693976521492004,0.58306023478508,0.372470498085022,0.627529501914978,data/nips2017/images/d204464fcf15ad99.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0868/images/final_selected.png,coated in fine clay,[],[],False,True
vim-small,869,d740663eeccdcecd,437,761,437,442,True,True,0.904556393623352,0.09544360637664795,0.7615665197372437,0.23843348026275635,data/nips2017/images/d740663eeccdcecd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0869/images/final_selected.png,coated in weathered stone,[],[],False,True
vim-small,870,d05076189b7fd185,707,764,707,637,True,True,0.8192052841186523,0.18079471588134766,0.9099185466766357,0.09008145332336426,data/nips2017/images/d05076189b7fd185.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0870/images/final_selected.png,place in cobbled alleyway,[],[],False,True
vim-small,871,d4579363596fbf21,832,888,832,820,True,True,0.8179736137390137,0.18202638626098633,0.9118902683258057,0.08810973167419434,data/nips2017/images/d4579363596fbf21.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0871/images/final_selected.png,introduce gentle mist,[],[],False,True
vim-small,872,d94940216544b2c5,311,621,311,47,True,True,0.8579425811767578,0.1420574188232422,0.9415460824966431,0.058453917503356934,data/nips2017/images/d94940216544b2c5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0872/images/final_selected.png,place in dry scrubland,[],[],False,True
vim-small,873,d386396825739960,853,226,853,856,True,True,0.7976068258285522,0.20239317417144775,0.724213182926178,0.275786817073822,data/nips2017/images/d386396825739960.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0873/images/final_selected.png,covered in dry moss,[],[],False,True
vim-small,875,da4f4d6944d93ae0,734,778,734,332,True,True,0.9241472482681274,0.07585275173187256,0.9529517889022827,0.047048211097717285,data/nips2017/images/da4f4d6944d93ae0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0875/images/final_selected.png,add light mist,[],[],False,True
vim-small,876,da7e65bc80814f37,787,602,787,762,True,True,0.6910596489906311,0.3089403510093689,0.8270142674446106,0.1729857325553894,data/nips2017/images/da7e65bc80814f37.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0876/images/final_selected.png,place in torchlit cavern,[],[],False,True
vim-small,877,da63f2acf683c0a7,133,616,133,39,True,True,0.6364971399307251,0.3635028600692749,0.5781424045562744,0.4218575954437256,data/nips2017/images/da63f2acf683c0a7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0877/images/final_selected.png,coated in wet moss,[],[],False,True
vim-small,878,daa43d65c3b18a84,821,53,821,663,True,True,0.752263069152832,0.24773693084716797,0.5814355611801147,0.41856443881988525,data/nips2017/images/daa43d65c3b18a84.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0878/images/final_selected.png,a photo of steel arch bridge in the background,[821],"[""steel arch bridge""]",False,True
vim-small,879,daa6404780b1af27,637,998,637,571,True,True,0.9546363353729248,0.045363664627075195,0.7108103036880493,0.2891896963119507,data/nips2017/images/daa6404780b1af27.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0879/images/final_selected.png,coated in weathered paint,[],[],False,True
vim-small,880,dacb07f80166a7fd,448,107,448,596,True,True,0.8215595483779907,0.17844045162200928,0.7575498819351196,0.24245011806488037,data/nips2017/images/dacb07f80166a7fd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0880/images/final_selected.png,introduce light drizzle,[],[],False,True
vim-small,881,dad40e355e4e8e96,654,847,654,436,True,True,0.9310868382453918,0.06891316175460815,0.9163963794708252,0.0836036205291748,data/nips2017/images/dad40e355e4e8e96.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0881/images/final_selected.png,change lighting to dusk,[],[],False,True
vim-small,882,db6c6671a6924eba,406,411,406,974,True,True,0.7834309339523315,0.21656906604766846,0.8383985161781311,0.1616014838218689,data/nips2017/images/db6c6671a6924eba.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0882/images/final_selected.png,a photo of altar in the background,[406],"[""altar""]",False,True
vim-small,883,dc12a25cc85ee9cf,646,895,646,964,True,True,0.7454829812049866,0.2545170187950134,0.5073184967041016,0.49268150329589844,data/nips2017/images/dc12a25cc85ee9cf.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0883/images/final_selected.png,coated in aged parchment,[],[],False,True
vim-small,886,dd722682a9f2b9dd,436,457,436,609,True,True,0.7659202218055725,0.2340797781944275,0.8413084745407104,0.15869152545928955,data/nips2017/images/dd722682a9f2b9dd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0886/images/final_selected.png,turn the scene into a paved lot,[],[],False,True
vim-small,887,dd984311bff04342,117,523,117,725,True,True,0.4641043543815613,0.5358956456184387,0.23251459002494812,0.7674854099750519,data/nips2017/images/dd984311bff04342.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0887/images/final_selected.png,coated in polished jade,[],[],False,True
vim-small,888,dde9f0aadcb02874,980,639,980,974,True,True,0.7891523838043213,0.2108476161956787,0.7291604280471802,0.2708395719528198,data/nips2017/images/dde9f0aadcb02874.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0888/images/final_selected.png,introduce light drizzle,[],[],False,True
vim-small,889,dde33b51c8c152d2,734,968,734,974,True,True,0.9283301830291748,0.0716698169708252,0.9291463494300842,0.07085365056991577,data/nips2017/images/dde33b51c8c152d2.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0889/images/final_selected.png,add light misting,[],[],False,True
vim-small,891,de40907c1e2c5515,628,485,628,536,True,True,0.8296526670455933,0.17034733295440674,0.5726133584976196,0.42738664150238037,data/nips2017/images/de40907c1e2c5515.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0891/images/final_selected.png,coated in polished chrome,[],[],False,True
vim-small,892,df2cd1b82d5dec14,518,413,518,974,True,True,0.8729692101478577,0.12703078985214233,0.8907456398010254,0.10925436019897461,data/nips2017/images/df2cd1b82d5dec14.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0892/images/final_selected.png,introduce light mist,[],[],False,True
vim-small,893,df58f94361c6d105,609,12,609,436,True,True,0.9007768034934998,0.09922319650650024,0.5717400312423706,0.4282599687576294,data/nips2017/images/df58f94361c6d105.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0893/images/final_selected.png,coated in weathered patina,[],[],False,True
vim-small,894,df874264566c58a9,741,151,741,706,True,True,0.11594204604625702,0.884057953953743,0.28091636300086975,0.7190836369991302,data/nips2017/images/df874264566c58a9.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0894/images/final_selected.png,place in sunlit courtyard,[],[],False,True
vim-small,895,e0c0f412d78571dc,733,408,733,970,True,True,0.3327482044696808,0.6672517955303192,0.5490142107009888,0.45098578929901123,data/nips2017/images/e0c0f412d78571dc.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0895/images/final_selected.png,shift to distant mountains,[],[],False,True
vim-small,897,e3a740861f12f49e,819,899,819,517,True,True,0.7190996408462524,0.28090035915374756,0.6700019240379333,0.32999807596206665,data/nips2017/images/e3a740861f12f49e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0897/images/final_selected.png,place scene in open field,[],[],False,True
vim-small,898,e3c3f8889ac99aec,535,896,535,545,True,True,0.8669760227203369,0.13302397727966309,0.7236487865447998,0.2763512134552002,data/nips2017/images/e3c3f8889ac99aec.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0898/images/final_selected.png,coated in fine dust,[],[],False,True
vim-small,899,e3f5dbed7bd31314,546,863,546,848,True,True,0.9052740335464478,0.09472596645355225,0.6962305307388306,0.30376946926116943,data/nips2017/images/e3f5dbed7bd31314.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0899/images/final_selected.png,coated in aged patina,[],[],False,True
vim-small,900,e5cf220f8144c192,705,440,705,716,True,True,0.9277662038803101,0.07223379611968994,0.8296089768409729,0.1703910231590271,data/nips2017/images/e5cf220f8144c192.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0900/images/final_selected.png,change light to dusk,[],[],False,True
vim-small,901,e5f15610a22098bb,671,574,671,880,True,True,0.6899795532226562,0.31002044677734375,0.7130915522575378,0.28690844774246216,data/nips2017/images/e5f15610a22098bb.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0901/images/final_selected.png,a photo of mountain bike in the background,[671],"[""mountain bike""]",False,True
