model,sample_index,image_id,true_label,target_label,clean_pred,adv_pred,clean_correct,stored_attack_success,quantized_attack_success,selected_for_metrics,stored_vs_quantized_success_match,stored_status,clean_path,attack_path
vim-small,638,23955512cd0e1191,475,741,475,627,True,True,True,True,True,ok,data/nips2017/images/23955512cd0e1191.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0638/images/final_selected.png
vim-small,639,28652355cd12a1e7,307,62,304,32,False,True,False,False,True,ok,data/nips2017/images/28652355cd12a1e7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0639/images/final_selected.png
vim-small,640,49591319edeb6b3a,308,415,308,305,True,True,True,True,True,ok,data/nips2017/images/49591319edeb6b3a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0640/images/final_selected.png
vim-small,641,54666421b4a6998f,919,758,919,427,True,True,True,True,True,ok,data/nips2017/images/54666421b4a6998f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0641/images/final_selected.png
vim-small,642,71080285ad6cb4e9,455,477,455,700,True,True,True,True,True,ok,data/nips2017/images/71080285ad6cb4e9.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0642/images/final_selected.png
vim-small,643,76886996d4ab4614,974,762,974,437,True,True,True,True,True,ok,data/nips2017/images/76886996d4ab4614.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0643/images/final_selected.png
vim-small,644,80177288cda51d95,640,604,640,78,True,True,True,True,True,ok,data/nips2017/images/80177288cda51d95.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0644/images/final_selected.png
vim-small,645,81804435ad51df95,436,240,436,734,True,True,True,True,True,ok,data/nips2017/images/81804435ad51df95.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0645/images/final_selected.png
vim-small,646,84640859ee739095,719,579,719,332,True,True,True,True,True,ok,data/nips2017/images/84640859ee739095.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0646/images/final_selected.png
vim-small,647,088560551b91ceb0,982,796,982,578,True,True,True,True,True,ok,data/nips2017/images/088560551b91ceb0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0647/images/final_selected.png
vim-small,648,89119361e9d9e02d,480,472,707,743,False,True,False,False,True,ok,data/nips2017/images/89119361e9d9e02d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0648/images/final_selected.png
vim-small,649,93114736f072d6d3,616,762,616,636,True,True,True,True,True,ok,data/nips2017/images/93114736f072d6d3.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0649/images/final_selected.png
vim-small,650,150249123e81930d,922,484,922,692,True,True,True,True,True,ok,data/nips2017/images/150249123e81930d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0650/images/final_selected.png
vim-small,651,217597258ac12258,582,804,582,509,True,True,True,True,True,ok,data/nips2017/images/217597258ac12258.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0651/images/final_selected.png
vim-small,652,303781188f1b3b27,476,338,476,476,True,False,False,False,True,ok,data/nips2017/images/303781188f1b3b27.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0652/images/final_selected.png
vim-small,653,493694833dc23399,537,834,537,249,True,True,True,True,True,ok,data/nips2017/images/493694833dc23399.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0653/images/final_selected.png
vim-small,654,629138193e021cdf,884,738,884,884,True,False,False,False,True,ok,data/nips2017/images/629138193e021cdf.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0654/images/final_selected.png
vim-small,655,692016122b9e07a6,959,122,959,488,True,True,True,True,True,ok,data/nips2017/images/692016122b9e07a6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0655/images/final_selected.png
vim-small,656,784232355d49601b,326,160,326,322,True,True,True,True,True,ok,data/nips2017/images/784232355d49601b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0656/images/final_selected.png
vim-small,657,4063377442ea93d3,595,813,595,972,True,True,True,True,True,ok,data/nips2017/images/4063377442ea93d3.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0657/images/final_selected.png
vim-small,658,6217866896fbe2b7,698,866,698,698,True,False,False,False,True,ok,data/nips2017/images/6217866896fbe2b7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0658/images/final_selected.png
vim-small,659,8555611998ea426a,990,496,990,998,True,True,True,True,True,ok,data/nips2017/images/8555611998ea426a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0659/images/final_selected.png
vim-small,660,8724748782cb6c31,75,646,75,311,True,True,True,True,True,ok,data/nips2017/images/8724748782cb6c31.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0660/images/final_selected.png
vim-small,661,65251969959ce0e6,937,836,937,991,True,True,True,True,True,ok,data/nips2017/images/65251969959ce0e6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0661/images/final_selected.png
vim-small,662,97917829607b6189,858,659,538,538,False,True,False,False,True,ok,data/nips2017/images/97917829607b6189.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0662/images/final_selected.png
vim-small,663,55599050147071cc,472,961,472,693,True,True,True,True,True,ok,data/nips2017/images/55599050147071cc.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0663/images/final_selected.png
vim-small,664,95185508805329aa,652,720,652,715,True,True,True,True,True,ok,data/nips2017/images/95185508805329aa.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0664/images/final_selected.png
vim-small,665,a00c8d22e63497c4,430,891,430,805,True,True,True,True,True,ok,data/nips2017/images/a00c8d22e63497c4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0665/images/final_selected.png
vim-small,666,a2de1f4f2c1021fa,455,184,455,635,True,True,True,True,True,ok,data/nips2017/images/a2de1f4f2c1021fa.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0666/images/final_selected.png
vim-small,667,a3c4dd88edacb575,399,350,399,735,True,True,True,True,True,ok,data/nips2017/images/a3c4dd88edacb575.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0667/images/final_selected.png
vim-small,668,a3c651cf20ee2d34,640,560,640,122,True,True,True,True,True,ok,data/nips2017/images/a3c651cf20ee2d34.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0668/images/final_selected.png
vim-small,669,a4f718e554dd18dd,975,94,975,132,True,True,True,True,True,ok,data/nips2017/images/a4f718e554dd18dd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0669/images/final_selected.png
vim-small,670,a7f9b28e30d19d85,661,698,661,661,True,False,False,False,True,ok,data/nips2017/images/a7f9b28e30d19d85.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0670/images/final_selected.png
vim-small,671,a8c3363bbcc7015c,738,839,738,580,True,True,True,True,True,ok,data/nips2017/images/a8c3363bbcc7015c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0671/images/final_selected.png
vim-small,672,a8dd9ba15f7b817b,805,739,862,981,False,True,False,False,True,ok,data/nips2017/images/a8dd9ba15f7b817b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0672/images/final_selected.png
vim-small,673,a8fca010774a1187,828,809,489,489,False,True,False,False,True,ok,data/nips2017/images/a8fca010774a1187.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0673/images/final_selected.png
vim-small,674,a8fe76c687b00e33,597,118,597,570,True,True,True,True,True,ok,data/nips2017/images/a8fe76c687b00e33.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0674/images/final_selected.png
vim-small,675,a28beac14b9037da,404,350,404,972,True,True,True,True,True,ok,data/nips2017/images/a28beac14b9037da.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0675/images/final_selected.png
vim-small,676,a33af1b9f8b8a81b,879,666,879,614,True,True,True,True,True,ok,data/nips2017/images/a33af1b9f8b8a81b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0676/images/final_selected.png
vim-small,677,a64ae1acd9d09a87,130,82,130,144,True,True,True,True,True,ok,data/nips2017/images/a64ae1acd9d09a87.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0677/images/final_selected.png
vim-small,678,a70b1cda0776cba6,142,118,142,139,True,True,True,True,True,ok,data/nips2017/images/a70b1cda0776cba6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0678/images/final_selected.png
vim-small,679,a74f197288b10a0d,807,747,807,595,True,True,True,True,True,ok,data/nips2017/images/a74f197288b10a0d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0679/images/final_selected.png
vim-small,680,a84ead15406596ce,479,936,479,535,True,True,True,True,True,ok,data/nips2017/images/a84ead15406596ce.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0680/images/final_selected.png
vim-small,681,a90d9627e2145090,425,721,425,59,True,True,True,True,True,ok,data/nips2017/images/a90d9627e2145090.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0681/images/final_selected.png
vim-small,682,a92ab9e5fb9c5d64,628,456,814,727,False,True,False,False,True,ok,data/nips2017/images/a92ab9e5fb9c5d64.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0682/images/final_selected.png
vim-small,683,a92babc0a6436d3b,759,654,759,622,True,True,True,True,True,ok,data/nips2017/images/a92babc0a6436d3b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0683/images/final_selected.png
vim-small,684,a92e49d8bbdc2aae,532,563,532,532,True,False,False,False,True,ok,data/nips2017/images/a92e49d8bbdc2aae.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0684/images/final_selected.png
vim-small,685,a187afb98f295057,120,754,120,119,True,True,True,True,True,ok,data/nips2017/images/a187afb98f295057.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0685/images/final_selected.png
vim-small,686,a193f7ae7d550a82,737,630,737,838,True,True,True,True,True,ok,data/nips2017/images/a193f7ae7d550a82.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0686/images/final_selected.png
vim-small,687,a414ccf5c51454e0,829,865,829,604,True,True,True,True,True,ok,data/nips2017/images/a414ccf5c51454e0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0687/images/final_selected.png
vim-small,688,a777db736ecdfb65,325,55,325,947,True,True,True,True,True,ok,data/nips2017/images/a777db736ecdfb65.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0688/images/final_selected.png
vim-small,689,a5949b0719d3ea77,980,472,980,644,True,True,True,True,True,ok,data/nips2017/images/a5949b0719d3ea77.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0689/images/final_selected.png
vim-small,690,a6535c039bfeba2c,535,291,535,733,True,True,True,True,True,ok,data/nips2017/images/a6535c039bfeba2c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0690/images/final_selected.png
vim-small,691,a7151de51c2f1d0b,344,213,344,50,True,True,True,True,True,ok,data/nips2017/images/a7151de51c2f1d0b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0691/images/final_selected.png
vim-small,692,a8631b077e74f7aa,479,485,479,535,True,True,True,True,True,ok,data/nips2017/images/a8631b077e74f7aa.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0692/images/final_selected.png
vim-small,693,a033832d9ff8913b,100,356,100,100,True,False,False,False,True,ok,data/nips2017/images/a033832d9ff8913b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0693/images/final_selected.png
vim-small,694,a97274c7e80a1764,865,925,865,788,True,True,True,True,True,ok,data/nips2017/images/a97274c7e80a1764.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0694/images/final_selected.png
vim-small,695,a482985ca1e77960,890,469,890,890,True,False,False,False,True,ok,data/nips2017/images/a482985ca1e77960.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0695/images/final_selected.png
vim-small,696,a920691cf2d50f79,946,951,946,328,True,True,True,True,True,ok,data/nips2017/images/a920691cf2d50f79.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0696/images/final_selected.png
vim-small,697,a52570066ecc61fd,975,582,975,343,True,True,True,True,True,ok,data/nips2017/images/a52570066ecc61fd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0697/images/final_selected.png
vim-small,698,aa4e1cf9cb6e7801,895,839,895,403,True,True,True,True,True,ok,data/nips2017/images/aa4e1cf9cb6e7801.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0698/images/final_selected.png
vim-small,699,aa07ba1587ec047e,468,899,468,657,True,True,True,True,True,ok,data/nips2017/images/aa07ba1587ec047e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0699/images/final_selected.png
vim-small,700,aa90f93ed6fae139,309,827,309,316,True,True,True,True,True,ok,data/nips2017/images/aa90f93ed6fae139.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0700/images/final_selected.png
vim-small,701,ab3fef142d031784,656,736,656,468,True,True,True,True,True,ok,data/nips2017/images/ab3fef142d031784.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0701/images/final_selected.png
vim-small,702,ab42aa5e9745c214,581,590,581,447,True,True,True,True,True,ok,data/nips2017/images/ab42aa5e9745c214.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0702/images/final_selected.png
vim-small,703,ab8329c28d8538c3,468,12,468,974,True,True,True,True,True,ok,data/nips2017/images/ab8329c28d8538c3.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0703/images/final_selected.png
vim-small,704,abd121ef53a69ef8,239,334,239,232,True,True,True,True,True,ok,data/nips2017/images/abd121ef53a69ef8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0704/images/final_selected.png
vim-small,705,abe9504895f6e8dd,565,606,565,820,True,True,True,True,True,ok,data/nips2017/images/abe9504895f6e8dd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0705/images/final_selected.png
vim-small,706,ac2a8a4777dbe746,895,45,895,404,True,True,True,True,True,ok,data/nips2017/images/ac2a8a4777dbe746.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0706/images/final_selected.png
vim-small,707,ac295a63ac9d2cd7,692,863,692,692,True,False,False,False,True,ok,data/nips2017/images/ac295a63ac9d2cd7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0707/images/final_selected.png
vim-small,708,ac668c13ccfd4b79,597,750,597,787,True,True,True,True,True,ok,data/nips2017/images/ac668c13ccfd4b79.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0708/images/final_selected.png
vim-small,709,acd99e9b7128395a,858,752,858,538,True,True,True,True,True,ok,data/nips2017/images/acd99e9b7128395a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0709/images/final_selected.png
vim-small,710,ad43e858c614db4d,967,70,967,731,True,True,True,True,True,ok,data/nips2017/images/ad43e858c614db4d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0710/images/final_selected.png
vim-small,711,ad333e5d6953cbbf,632,296,632,818,True,True,True,True,True,ok,data/nips2017/images/ad333e5d6953cbbf.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0711/images/final_selected.png
vim-small,712,adcf48b42266309d,504,588,504,504,True,False,False,False,True,ok,data/nips2017/images/adcf48b42266309d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0712/images/final_selected.png
vim-small,713,ae24c23192976a40,751,887,751,408,True,True,True,True,True,ok,data/nips2017/images/ae24c23192976a40.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0713/images/final_selected.png
vim-small,714,ae78688b32986638,912,878,912,646,True,True,True,True,True,ok,data/nips2017/images/ae78688b32986638.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0714/images/final_selected.png
vim-small,715,af2ac1705dc19a5f,383,98,383,371,True,True,True,True,True,ok,data/nips2017/images/af2ac1705dc19a5f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0715/images/final_selected.png
vim-small,716,af543b5f19ed1b1d,39,390,39,39,True,False,False,False,True,ok,data/nips2017/images/af543b5f19ed1b1d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0716/images/final_selected.png
vim-small,717,af3736cca01a2d28,317,765,317,319,True,True,True,True,True,ok,data/nips2017/images/af3736cca01a2d28.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0717/images/final_selected.png
vim-small,718,afa0f88aaab03427,544,2,544,845,True,True,True,True,True,ok,data/nips2017/images/afa0f88aaab03427.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0718/images/final_selected.png
vim-small,719,afb0233b2e0545c4,580,958,580,646,True,True,True,True,True,ok,data/nips2017/images/afb0233b2e0545c4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0719/images/final_selected.png
vim-small,720,afe045d68f1a60d0,989,955,989,323,True,True,True,True,True,ok,data/nips2017/images/afe045d68f1a60d0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0720/images/final_selected.png
vim-small,721,b0bb1ea9bcc45800,844,455,844,540,True,True,True,True,True,ok,data/nips2017/images/b0bb1ea9bcc45800.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0721/images/final_selected.png
vim-small,722,b0e0e06e647b478f,483,914,483,663,True,True,True,True,True,ok,data/nips2017/images/b0e0e06e647b478f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0722/images/final_selected.png
vim-small,723,b1bf532ce2c4c3a1,874,556,874,654,True,True,True,True,True,ok,data/nips2017/images/b1bf532ce2c4c3a1.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0723/images/final_selected.png
vim-small,724,b1e69e9c3d740f4c,3,832,3,973,True,True,True,True,True,ok,data/nips2017/images/b1e69e9c3d740f4c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0724/images/final_selected.png
vim-small,725,b2a7e558f1a3ff16,619,535,619,818,True,True,True,True,True,ok,data/nips2017/images/b2a7e558f1a3ff16.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0725/images/final_selected.png
vim-small,726,b02b553998809e17,703,846,703,975,True,True,True,True,True,ok,data/nips2017/images/b02b553998809e17.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0726/images/final_selected.png
vim-small,727,b3ba6f0352a29b2d,751,562,751,817,True,True,True,True,True,ok,data/nips2017/images/b3ba6f0352a29b2d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0727/images/final_selected.png
vim-small,728,b3c384a2d1a391c0,630,455,630,706,True,True,True,True,True,ok,data/nips2017/images/b3c384a2d1a391c0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0728/images/final_selected.png
vim-small,729,b3f200c672c5ca4f,975,274,975,979,True,True,True,True,True,ok,data/nips2017/images/b3f200c672c5ca4f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0729/images/final_selected.png
vim-small,730,b6c6a5b7829fbc9b,472,505,472,576,True,True,True,True,True,ok,data/nips2017/images/b6c6a5b7829fbc9b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0730/images/final_selected.png
vim-small,731,b7d9e1d8cf1d7912,518,484,518,802,True,True,True,True,True,ok,data/nips2017/images/b7d9e1d8cf1d7912.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0731/images/final_selected.png
vim-small,732,b11fa0f292c0178f,701,900,701,538,True,True,True,True,True,ok,data/nips2017/images/b11fa0f292c0178f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0732/images/final_selected.png
vim-small,733,b19e2df06dbcccd9,672,815,672,970,True,True,True,True,True,ok,data/nips2017/images/b19e2df06dbcccd9.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0733/images/final_selected.png
vim-small,734,b48febf2b989205b,759,634,759,980,True,True,True,True,True,ok,data/nips2017/images/b48febf2b989205b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0734/images/final_selected.png
vim-small,735,b58e8d136aff5a50,624,564,624,454,True,True,True,True,True,ok,data/nips2017/images/b58e8d136aff5a50.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0735/images/final_selected.png
vim-small,736,b74c05ecff5f99d8,406,567,406,663,True,True,True,True,True,ok,data/nips2017/images/b74c05ecff5f99d8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0736/images/final_selected.png
vim-small,737,b76e552d4b3ec0c3,991,190,991,991,True,False,False,False,True,ok,data/nips2017/images/b76e552d4b3ec0c3.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0737/images/final_selected.png
vim-small,738,b86d604067f50613,489,997,489,864,True,True,True,True,True,ok,data/nips2017/images/b86d604067f50613.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0738/images/final_selected.png
vim-small,739,b89dbfcc49dcf156,888,466,888,663,True,True,True,True,True,ok,data/nips2017/images/b89dbfcc49dcf156.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0739/images/final_selected.png
vim-small,740,b97f4b95ae696316,517,398,517,517,True,False,False,False,True,ok,data/nips2017/images/b97f4b95ae696316.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0740/images/final_selected.png
vim-small,741,b239b5b3e1642f3b,913,745,913,974,True,True,True,True,True,ok,data/nips2017/images/b239b5b3e1642f3b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0741/images/final_selected.png
vim-small,742,b0619a61cf135f5e,984,419,984,815,True,True,True,True,True,ok,data/nips2017/images/b0619a61cf135f5e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0742/images/final_selected.png
vim-small,743,b648e8dfcb4fbc99,981,571,701,830,False,True,False,False,True,ok,data/nips2017/images/b648e8dfcb4fbc99.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0743/images/final_selected.png
vim-small,744,b722c809657aecee,776,639,776,62,True,True,True,True,True,ok,data/nips2017/images/b722c809657aecee.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0744/images/final_selected.png
vim-small,745,b5548ecffa20aac8,933,107,933,923,True,True,True,True,True,ok,data/nips2017/images/b5548ecffa20aac8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0745/images/final_selected.png
vim-small,746,b8596bba57a73794,351,40,351,353,True,True,True,True,True,ok,data/nips2017/images/b8596bba57a73794.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0746/images/final_selected.png
vim-small,747,b9310b9080c06e4f,866,268,866,730,True,True,True,True,True,ok,data/nips2017/images/b9310b9080c06e4f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0747/images/final_selected.png
vim-small,748,b217644382dcd864,511,707,511,581,True,True,True,True,True,ok,data/nips2017/images/b217644382dcd864.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0748/images/final_selected.png
vim-small,749,ba4b978112a20be1,971,15,971,800,True,True,True,True,True,ok,data/nips2017/images/ba4b978112a20be1.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0749/images/final_selected.png
vim-small,750,ba4508962af69d90,672,826,672,428,True,True,True,True,True,ok,data/nips2017/images/ba4508962af69d90.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0750/images/final_selected.png
vim-small,751,baeb1300832574aa,971,659,971,417,True,True,True,True,True,ok,data/nips2017/images/baeb1300832574aa.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0751/images/final_selected.png
vim-small,752,bb03be3702584eeb,671,623,671,870,True,True,True,True,True,ok,data/nips2017/images/bb03be3702584eeb.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0752/images/final_selected.png
vim-small,753,bb6fcb4a52b4fc0f,734,509,734,656,True,True,True,True,True,ok,data/nips2017/images/bb6fcb4a52b4fc0f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0753/images/final_selected.png
vim-small,754,bb748281da5e8681,347,693,347,346,True,True,True,True,True,ok,data/nips2017/images/bb748281da5e8681.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0754/images/final_selected.png
